event_id,node_id,basin,start,end,duration_days,peak_discharge
KAL_BUL_20231215,KAL_BUL,Kalu,2023-12-15,2023-12-22,8,7.71
KAL_BUL_20240527,KAL_BUL,Kalu,2024-05-27,2024-05-30,4,8.53
KAL_BUL_20240604,KAL_BUL,Kalu,2024-06-04,2024-06-04,1,7.02
KAL_KLT_20061021,KAL_KLT,Kalu,2006-10-21,2006-10-29,9,888.2
KAL_KLT_20061106,KAL_KLT,Kalu,2006-11-06,2006-11-30,25,1212.39
KAL_KLT_20080409,KAL_KLT,Kalu,2008-04-09,2008-04-11,3,738.61
KAL_KLT_20080415,KAL_KLT,Kalu,2008-04-15,2008-04-18,4,793.33
KAL_KLT_20091031,KAL_KLT,Kalu,2009-10-31,2009-11-03,4,780.63
KAL_KLT_20101111,KAL_KLT,Kalu,2010-11-11,2010-11-12,2,740.31
KAL_KLT_20101202,KAL_KLT,Kalu,2010-12-02,2010-12-05,4,706.95
KAL_KLT_20101224,KAL_KLT,Kalu,2010-12-24,2010-12-26,3,694.02
KAL_KLT_20121028,KAL_KLT,Kalu,2012-10-28,2012-11-02,6,735.21
KAL_KLT_20121111,KAL_KLT,Kalu,2012-11-11,2012-11-11,1,641.69
KAL_KLT_20121115,KAL_KLT,Kalu,2012-11-15,2012-11-18,4,766.36
KAL_KLT_20141015,KAL_KLT,Kalu,2014-10-15,2014-10-19,5,1128.8
KAL_KLT_20141223,KAL_KLT,Kalu,2014-12-23,2014-12-29,7,908.91
KAL_KLT_20151018,KAL_KLT,Kalu,2015-10-18,2015-10-18,1,635.8
KAL_KLT_20151023,KAL_KLT,Kalu,2015-10-23,2015-11-15,24,1123.61
KAL_KLT_20160514,KAL_KLT,Kalu,2016-05-14,2016-05-22,9,1168.5
KAL_KLT_20191020,KAL_KLT,Kalu,2019-10-20,2019-10-22,3,715.14
KAL_KLT_20231021,KAL_KLT,Kalu,2023-10-21,2023-10-21,1,641.69
KAL_KLT_20231102,KAL_KLT,Kalu,2023-11-02,2023-11-17,16,793.33
KAL_KLT_20231124,KAL_KLT,Kalu,2023-11-24,2023-11-25,2,675.08
KAL_KLT_20231130,KAL_KLT,Kalu,2023-11-30,2023-12-01,2,659.69
KAL_KLT_20231212,KAL_KLT,Kalu,2023-12-12,2023-12-12,1,638.73
KAL_KLT_20231215,KAL_KLT,Kalu,2023-12-15,2023-12-23,9,768.13
KAL_KLT_20240526,KAL_KLT,Kalu,2024-05-26,2024-05-30,5,780.63
KAL_RAT_20031127,KAL_RAT,Kalu,2003-11-27,2003-11-28,2,161.93
KAL_RAT_20031207,KAL_RAT,Kalu,2003-12-07,2003-12-07,1,157.85
KAL_RAT_20061023,KAL_RAT,Kalu,2006-10-23,2006-10-24,2,170.0
KAL_RAT_20061110,KAL_RAT,Kalu,2006-11-10,2006-11-28,19,288.73
KAL_RAT_20080409,KAL_RAT,Kalu,2008-04-09,2008-04-11,3,211.32
KAL_RAT_20080415,KAL_RAT,Kalu,2008-04-15,2008-04-17,3,179.72
KAL_RAT_20091031,KAL_RAT,Kalu,2009-10-31,2009-10-31,1,164.58
KAL_RAT_20101110,KAL_RAT,Kalu,2010-11-10,2010-11-11,2,176.42
KAL_RAT_20101202,KAL_RAT,Kalu,2010-12-02,2010-12-05,4,188.67
KAL_RAT_20101223,KAL_RAT,Kalu,2010-12-23,2010-12-26,4,196.24
KAL_RAT_20110102,KAL_RAT,Kalu,2011-01-02,2011-01-13,12,206.01
KAL_RAT_20110207,KAL_RAT,Kalu,2011-02-07,2011-02-08,2,163.06
KAL_RAT_20121027,KAL_RAT,Kalu,2012-10-27,2012-11-01,6,206.49
KAL_RAT_20121111,KAL_RAT,Kalu,2012-11-11,2012-11-19,9,222.36
KAL_RAT_20141015,KAL_RAT,Kalu,2014-10-15,2014-10-18,4,319.63
KAL_RAT_20141222,KAL_RAT,Kalu,2014-12-22,2014-12-30,9,233.42
KAL_RAT_20151016,KAL_RAT,Kalu,2015-10-16,2015-10-16,1,168.82
KAL_RAT_20151023,KAL_RAT,Kalu,2015-10-23,2015-11-14,23,272.53
KAL_RAT_20160514,KAL_RAT,Kalu,2016-05-14,2016-05-20,7,249.61
KAL_RAT_20231105,KAL_RAT,Kalu,2023-11-05,2023-11-16,12,183.5
KAL_RAT_20231219,KAL_RAT,Kalu,2023-12-19,2023-12-22,4,179.3
KAL_RAT_20240526,KAL_RAT,Kalu,2024-05-26,2024-05-28,3,194.43
KEL_AVI_20031104,KEL_AVI,Kelani,2003-11-04,2003-11-05,2,105.41
KEL_AVI_20041028,KEL_AVI,Kelani,2004-10-28,2004-10-28,1,104.44
KEL_AVI_20041031,KEL_AVI,Kelani,2004-10-31,2004-11-04,5,130.83
KEL_AVI_20041109,KEL_AVI,Kelani,2004-11-09,2004-11-18,10,124.03
KEL_AVI_20061020,KEL_AVI,Kelani,2006-10-20,2006-11-29,41,157.12
KEL_AVI_20080229,KEL_AVI,Kelani,2008-02-29,2008-02-29,1,113.82
KEL_AVI_20080315,KEL_AVI,Kelani,2008-03-15,2008-03-16,2,108.14
KEL_AVI_20081020,KEL_AVI,Kelani,2008-10-20,2008-10-20,1,105.17
KEL_AVI_20091228,KEL_AVI,Kelani,2009-12-28,2009-12-29,2,110.69
KEL_AVI_20121027,KEL_AVI,Kelani,2012-10-27,2012-11-01,6,117.03
KEL_AVI_20121108,KEL_AVI,Kelani,2012-11-08,2012-11-11,4,110.69
KEL_AVI_20121127,KEL_AVI,Kelani,2012-11-27,2012-11-27,1,102.28
KEL_AVI_20141223,KEL_AVI,Kelani,2014-12-23,2014-12-27,5,129.02
KEL_AVI_20151018,KEL_AVI,Kelani,2015-10-18,2015-10-30,13,132.97
KEL_AVI_20151102,KEL_AVI,Kelani,2015-11-02,2015-11-07,6,111.46
KEL_AVI_20160514,KEL_AVI,Kelani,2016-05-14,2016-05-23,10,170.4
KEL_AVI_20191015,KEL_AVI,Kelani,2019-10-15,2019-10-16,2,108.9
KEL_AVI_20191020,KEL_AVI,Kelani,2019-10-20,2019-10-21,2,114.88
KEL_AVI_20210503,KEL_AVI,Kelani,2021-05-03,2021-05-03,1,107.64
KEL_AVI_20231021,KEL_AVI,Kelani,2023-10-21,2023-10-23,3,126.35
KEL_AVI_20231031,KEL_AVI,Kelani,2023-10-31,2023-11-18,19,140.25
KEL_AVI_20231121,KEL_AVI,Kelani,2023-11-21,2023-11-25,5,120.62
KEL_AVI_20240526,KEL_AVI,Kelani,2024-05-26,2024-05-31,6,123.74
KEL_AVI_20240604,KEL_AVI,Kelani,2024-06-04,2024-06-04,1,104.93
KEL_COL_20030623,KEL_COL,Kelani,2003-06-23,2003-06-23,1,10.07
KEL_COL_20030709,KEL_COL,Kelani,2003-07-09,2003-07-09,1,9.23
KEL_COL_20031104,KEL_COL,Kelani,2003-11-04,2003-11-04,1,10.07
KEL_COL_20040926,KEL_COL,Kelani,2004-09-26,2004-09-27,2,35.64
KEL_COL_20041021,KEL_COL,Kelani,2004-10-21,2004-10-21,1,10.07
KEL_COL_20041031,KEL_COL,Kelani,2004-10-31,2004-11-01,2,12.93
KEL_COL_20041109,KEL_COL,Kelani,2004-11-09,2004-11-09,1,9.09
KEL_COL_20041122,KEL_COL,Kelani,2004-11-22,2004-11-22,1,9.05
KEL_COL_20050904,KEL_COL,Kelani,2005-09-04,2005-09-04,1,10.8
KEL_COL_20050911,KEL_COL,Kelani,2005-09-11,2005-09-11,1,8.62
KEL_COL_20051122,KEL_COL,Kelani,2005-11-22,2005-11-22,1,9.42
KEL_COL_20051125,KEL_COL,Kelani,2005-11-25,2005-11-25,1,8.66
KEL_COL_20061018,KEL_COL,Kelani,2006-10-18,2006-10-27,10,33.91
KEL_COL_20061103,KEL_COL,Kelani,2006-11-03,2006-11-07,5,30.7
KEL_COL_20061115,KEL_COL,Kelani,2006-11-15,2006-11-20,6,20.38
KEL_COL_20061126,KEL_COL,Kelani,2006-11-26,2006-11-26,1,11.94
KEL_COL_20070407,KEL_COL,Kelani,2007-04-07,2007-04-08,2,13.59
KEL_COL_20070411,KEL_COL,Kelani,2007-04-11,2007-04-11,1,11.11
KEL_COL_20070615,KEL_COL,Kelani,2007-06-15,2007-06-15,1,9.45
KEL_COL_20070621,KEL_COL,Kelani,2007-06-21,2007-06-21,1,9.67
KEL_COL_20080228,KEL_COL,Kelani,2008-02-28,2008-03-01,3,16.74
KEL_COL_20080310,KEL_COL,Kelani,2008-03-10,2008-03-11,2,17.58
KEL_COL_20080315,KEL_COL,Kelani,2008-03-15,2008-03-15,1,8.75
KEL_COL_20080409,KEL_COL,Kelani,2008-04-09,2008-04-09,1,8.62
KEL_COL_20081019,KEL_COL,Kelani,2008-10-19,2008-10-23,5,13.32
KEL_COL_20081121,KEL_COL,Kelani,2008-11-21,2008-11-21,1,12.15
KEL_COL_20090127,KEL_COL,Kelani,2009-01-27,2009-01-27,1,8.93
KEL_COL_20090524,KEL_COL,Kelani,2009-05-24,2009-05-24,1,14.17
KEL_COL_20091224,KEL_COL,Kelani,2009-12-24,2009-12-25,2,9.89
KEL_COL_20100520,KEL_COL,Kelani,2010-05-20,2010-05-20,1,9.28
KEL_COL_20101002,KEL_COL,Kelani,2010-10-02,2010-10-03,2,15.37
KEL_COL_20101111,KEL_COL,Kelani,2010-11-11,2010-11-11,1,20.58
KEL_COL_20101122,KEL_COL,Kelani,2010-11-22,2010-11-22,1,11.74
KEL_COL_20101130,KEL_COL,Kelani,2010-11-30,2010-12-01,2,9.67
KEL_COL_20101204,KEL_COL,Kelani,2010-12-04,2010-12-04,1,9.64
KEL_COL_20101208,KEL_COL,Kelani,2010-12-08,2010-12-08,1,11.08
KEL_COL_20101225,KEL_COL,Kelani,2010-12-25,2010-12-25,1,10.72
KEL_COL_20110913,KEL_COL,Kelani,2011-09-13,2011-09-13,1,9.64
KEL_COL_20111219,KEL_COL,Kelani,2011-12-19,2011-12-19,1,9.12
KEL_COL_20120214,KEL_COL,Kelani,2012-02-14,2012-02-14,1,13.59
KEL_COL_20121023,KEL_COL,Kelani,2012-10-23,2012-10-23,1,11.85
KEL_COL_20121028,KEL_COL,Kelani,2012-10-28,2012-10-29,2,11.56
KEL_COL_20121101,KEL_COL,Kelani,2012-11-01,2012-11-01,1,9.35
KEL_COL_20121124,KEL_COL,Kelani,2012-11-24,2012-11-24,1,10.38
KEL_COL_20121127,KEL_COL,Kelani,2012-11-27,2012-11-27,1,10.83
KEL_COL_20130107,KEL_COL,Kelani,2013-01-07,2013-01-07,1,11.05
KEL_COL_20130531,KEL_COL,Kelani,2013-05-31,2013-05-31,1,9.09
KEL_COL_20131030,KEL_COL,Kelani,2013-10-30,2013-11-02,4,10.97
KEL_COL_20140427,KEL_COL,Kelani,2014-04-27,2014-04-27,1,9.67
KEL_COL_20141015,KEL_COL,Kelani,2014-10-15,2014-10-18,4,13.93
KEL_COL_20141217,KEL_COL,Kelani,2014-12-17,2014-12-17,1,10.94
KEL_COL_20141220,KEL_COL,Kelani,2014-12-20,2014-12-25,6,16.38
KEL_COL_20150420,KEL_COL,Kelani,2015-04-20,2015-04-20,1,12.15
KEL_COL_20151016,KEL_COL,Kelani,2015-10-16,2015-10-20,5,22.39
KEL_COL_20151023,KEL_COL,Kelani,2015-10-23,2015-10-27,5,10.78
KEL_COL_20160514,KEL_COL,Kelani,2016-05-14,2016-05-19,6,51.48
KEL_COL_20161118,KEL_COL,Kelani,2016-11-18,2016-11-19,2,12.61
KEL_COL_20170130,KEL_COL,Kelani,2017-01-30,2017-01-30,1,9.99
KEL_COL_20171030,KEL_COL,Kelani,2017-10-30,2017-10-31,2,10.97
KEL_COL_20171106,KEL_COL,Kelani,2017-11-06,2017-11-06,1,9.94
KEL_COL_20171129,KEL_COL,Kelani,2017-11-29,2017-12-01,3,15.07
KEL_COL_20180524,KEL_COL,Kelani,2018-05-24,2018-05-24,1,8.98
KEL_COL_20180607,KEL_COL,Kelani,2018-06-07,2018-06-07,1,12.09
KEL_COL_20180929,KEL_COL,Kelani,2018-09-29,2018-10-01,3,21.96
KEL_COL_20181024,KEL_COL,Kelani,2018-10-24,2018-10-24,1,16.5
KEL_COL_20190813,KEL_COL,Kelani,2019-08-13,2019-08-13,1,9.94
KEL_COL_20191013,KEL_COL,Kelani,2019-10-13,2019-10-16,4,19.14
KEL_COL_20191020,KEL_COL,Kelani,2019-10-20,2019-10-20,1,11.08
KEL_COL_20191130,KEL_COL,Kelani,2019-11-30,2019-11-30,1,10.72
KEL_COL_20191205,KEL_COL,Kelani,2019-12-05,2019-12-05,1,10.27
KEL_COL_20191220,KEL_COL,Kelani,2019-12-20,2019-12-22,3,14.63
KEL_COL_20200806,KEL_COL,Kelani,2020-08-06,2020-08-06,1,9.09
KEL_COL_20200809,KEL_COL,Kelani,2020-08-09,2020-08-09,1,8.95
KEL_COL_20200906,KEL_COL,Kelani,2020-09-06,2020-09-06,1,9.0
KEL_COL_20201120,KEL_COL,Kelani,2020-11-20,2020-11-20,1,8.82
KEL_COL_20210113,KEL_COL,Kelani,2021-01-13,2021-01-13,1,12.24
KEL_COL_20210308,KEL_COL,Kelani,2021-03-08,2021-03-08,1,8.89
KEL_COL_20210503,KEL_COL,Kelani,2021-05-03,2021-05-03,1,9.96
KEL_COL_20210512,KEL_COL,Kelani,2021-05-12,2021-05-13,2,8.77
KEL_COL_20210525,KEL_COL,Kelani,2021-05-25,2021-05-25,1,10.27
KEL_COL_20210709,KEL_COL,Kelani,2021-07-09,2021-07-09,1,8.64
KEL_COL_20211028,KEL_COL,Kelani,2021-10-28,2021-10-30,3,15.33
KEL_COL_20211108,KEL_COL,Kelani,2021-11-08,2021-11-09,2,14.67
KEL_COL_20220514,KEL_COL,Kelani,2022-05-14,2022-05-14,1,14.17
KEL_COL_20230902,KEL_COL,Kelani,2023-09-02,2023-09-02,1,8.64
KEL_COL_20231019,KEL_COL,Kelani,2023-10-19,2023-10-19,1,8.73
KEL_COL_20240519,KEL_COL,Kelani,2024-05-19,2024-05-27,9,14.7
KEL_COL_20240603,KEL_COL,Kelani,2024-06-03,2024-06-03,1,9.74
KEL_COL_20240623,KEL_COL,Kelani,2024-06-23,2024-06-23,1,10.07
KEL_COL_20240730,KEL_COL,Kelani,2024-07-30,2024-07-30,1,10.14
KEL_COL_20240813,KEL_COL,Kelani,2024-08-13,2024-08-13,1,10.07
KEL_COL_20240818,KEL_COL,Kelani,2024-08-18,2024-08-18,1,11.19
KEL_COL_20241011,KEL_COL,Kelani,2024-10-11,2024-10-12,2,14.28
KEL_COL_20241015,KEL_COL,Kelani,2024-10-15,2024-10-15,1,10.43
KEL_COL_20241127,KEL_COL,Kelani,2024-11-27,2024-11-29,3,9.09
KEL_COL_20251128,KEL_COL,Kelani,2025-11-28,2025-11-30,3,45.34
KEL_HAN_20040926,KEL_HAN,Kelani,2004-09-26,2004-09-28,3,27.77
KEL_HAN_20041026,KEL_HAN,Kelani,2004-10-26,2004-11-05,11,33.43
KEL_HAN_20041109,KEL_HAN,Kelani,2004-11-09,2004-11-18,10,26.61
KEL_HAN_20061020,KEL_HAN,Kelani,2006-10-20,2006-11-29,41,45.13
KEL_HAN_20080229,KEL_HAN,Kelani,2008-02-29,2008-02-29,1,29.13
KEL_HAN_20101003,KEL_HAN,Kelani,2010-10-03,2010-10-03,1,22.71
KEL_HAN_20110913,KEL_HAN,Kelani,2011-09-13,2011-09-15,3,24.64
KEL_HAN_20120214,KEL_HAN,Kelani,2012-02-14,2012-02-14,1,24.35
KEL_HAN_20121029,KEL_HAN,Kelani,2012-10-29,2012-11-01,4,23.04
KEL_HAN_20130710,KEL_HAN,Kelani,2013-07-10,2013-07-11,2,21.96
KEL_HAN_20141224,KEL_HAN,Kelani,2014-12-24,2014-12-27,4,26.8
KEL_HAN_20151016,KEL_HAN,Kelani,2015-10-16,2015-10-30,15,29.9
KEL_HAN_20151218,KEL_HAN,Kelani,2015-12-18,2015-12-18,1,21.8
KEL_HAN_20160515,KEL_HAN,Kelani,2016-05-15,2016-05-28,14,52.7
KEL_HAN_20180930,KEL_HAN,Kelani,2018-09-30,2018-09-30,1,22.99
KEL_HAN_20191015,KEL_HAN,Kelani,2019-10-15,2019-10-22,8,33.2
KEL_HAN_20231021,KEL_HAN,Kelani,2023-10-21,2023-10-25,5,28.92
KEL_HAN_20231031,KEL_HAN,Kelani,2023-10-31,2023-11-17,18,35.22
KEL_HAN_20231122,KEL_HAN,Kelani,2023-11-22,2023-11-23,2,22.99
KEL_HAN_20240527,KEL_HAN,Kelani,2024-05-27,2024-05-31,5,28.51
KEL_HAN_20240603,KEL_HAN,Kelani,2024-06-03,2024-06-04,2,23.27
KEL_HAN_20251022,KEL_HAN,Kelani,2025-10-22,2025-10-24,3,23.89
KEL_HAN_20251128,KEL_HAN,Kelani,2025-11-28,2025-12-03,6,58.57
KEL_KAD_20040926,KEL_KAD,Kelani,2004-09-26,2004-09-27,2,521.4
KEL_KAD_20041101,KEL_KAD,Kelani,2004-11-01,2004-11-03,3,579.76
KEL_KAD_20041109,KEL_KAD,Kelani,2004-11-09,2004-11-17,9,566.54
KEL_KAD_20061020,KEL_KAD,Kelani,2006-10-20,2006-11-29,41,858.01
KEL_KAD_20080315,KEL_KAD,Kelani,2008-03-15,2008-03-16,2,519.0
KEL_KAD_20081020,KEL_KAD,Kelani,2008-10-20,2008-10-21,2,527.45
KEL_KAD_20121027,KEL_KAD,Kelani,2012-10-27,2012-11-02,7,607.13
KEL_KAD_20121108,KEL_KAD,Kelani,2012-11-08,2012-11-10,3,516.61
KEL_KAD_20121127,KEL_KAD,Kelani,2012-11-27,2012-11-28,2,553.63
KEL_KAD_20141222,KEL_KAD,Kelani,2014-12-22,2014-12-28,7,694.02
KEL_KAD_20151018,KEL_KAD,Kelani,2015-10-18,2015-11-08,22,694.02
KEL_KAD_20160515,KEL_KAD,Kelani,2016-05-15,2016-05-23,9,1038.92
KEL_KAD_20171106,KEL_KAD,Kelani,2017-11-06,2017-11-06,1,509.5
KEL_KAD_20191015,KEL_KAD,Kelani,2019-10-15,2019-10-17,3,590.56
KEL_KAD_20191020,KEL_KAD,Kelani,2019-10-20,2019-10-22,3,571.8
KEL_KAD_20231021,KEL_KAD,Kelani,2023-10-21,2023-10-23,3,653.64
KEL_KAD_20231031,KEL_KAD,Kelani,2023-10-31,2023-11-17,18,690.83
KEL_KAD_20231121,KEL_KAD,Kelani,2023-11-21,2023-11-25,5,579.76
KEL_KAD_20240525,KEL_KAD,Kelani,2024-05-25,2024-05-30,6,629.96
KEL_KAD_20241128,KEL_KAD,Kelani,2024-11-28,2024-11-28,1,528.66
KEL_KAD_20251022,KEL_KAD,Kelani,2025-10-22,2025-10-24,3,563.94
KEL_KAD_20251126,KEL_KAD,Kelani,2025-11-26,2025-12-04,9,1376.21
KEL_KIT_20061023,KEL_KIT,Kelani,2006-10-23,2006-10-27,5,75.74
KEL_KIT_20061101,KEL_KIT,Kelani,2006-11-01,2006-11-27,27,86.1
KEL_KIT_20080315,KEL_KIT,Kelani,2008-03-15,2008-03-15,1,65.99
KEL_KIT_20080409,KEL_KIT,Kelani,2008-04-09,2008-04-09,1,64.31
KEL_KIT_20081020,KEL_KIT,Kelani,2008-10-20,2008-10-20,1,66.61
KEL_KIT_20091228,KEL_KIT,Kelani,2009-12-28,2009-12-28,1,63.12
KEL_KIT_20101002,KEL_KIT,Kelani,2010-10-02,2010-10-02,1,72.45
KEL_KIT_20101203,KEL_KIT,Kelani,2010-12-03,2010-12-05,3,73.13
KEL_KIT_20101225,KEL_KIT,Kelani,2010-12-25,2010-12-25,1,65.83
KEL_KIT_20110108,KEL_KIT,Kelani,2011-01-08,2011-01-15,8,92.76
KEL_KIT_20121027,KEL_KIT,Kelani,2012-10-27,2012-11-03,8,91.47
KEL_KIT_20121107,KEL_KIT,Kelani,2012-11-07,2012-11-12,6,69.96
KEL_KIT_20121115,KEL_KIT,Kelani,2012-11-15,2012-11-18,4,82.37
KEL_KIT_20121127,KEL_KIT,Kelani,2012-11-27,2012-11-27,1,66.92
KEL_KIT_20130107,KEL_KIT,Kelani,2013-01-07,2013-01-08,2,80.85
KEL_KIT_20141016,KEL_KIT,Kelani,2014-10-16,2014-10-17,2,78.98
KEL_KIT_20141220,KEL_KIT,Kelani,2014-12-20,2014-12-30,11,105.41
KEL_KIT_20151018,KEL_KIT,Kelani,2015-10-18,2015-11-10,24,96.72
KEL_KIT_20151114,KEL_KIT,Kelani,2015-11-14,2015-11-14,1,63.12
KEL_KIT_20160514,KEL_KIT,Kelani,2016-05-14,2016-05-20,7,121.18
KEL_KIT_20181105,KEL_KIT,Kelani,2018-11-05,2018-11-09,5,85.1
KEL_KIT_20191020,KEL_KIT,Kelani,2019-10-20,2019-10-20,1,67.08
KEL_KIT_20210113,KEL_KIT,Kelani,2021-01-13,2021-01-14,2,69.47
KEL_KIT_20231021,KEL_KIT,Kelani,2023-10-21,2023-11-16,27,84.11
KEL_KIT_20231121,KEL_KIT,Kelani,2023-11-21,2023-11-25,5,81.6
KEL_KIT_20231219,KEL_KIT,Kelani,2023-12-19,2023-12-21,3,79.17
KEL_KIT_20240523,KEL_KIT,Kelani,2024-05-23,2024-05-29,7,97.4
KEL_KIT_20241127,KEL_KIT,Kelani,2024-11-27,2024-11-29,3,79.17
KEL_RUW_20041101,KEL_RUW,Kelani,2004-11-01,2004-11-01,1,207.93
KEL_RUW_20041112,KEL_RUW,Kelani,2004-11-12,2004-11-16,5,208.41
KEL_RUW_20061020,KEL_RUW,Kelani,2006-10-20,2006-10-29,10,284.1
KEL_RUW_20061101,KEL_RUW,Kelani,2006-11-01,2006-11-28,28,290.74
KEL_RUW_20080315,KEL_RUW,Kelani,2008-03-15,2008-03-16,2,216.77
KEL_RUW_20081020,KEL_RUW,Kelani,2008-10-20,2008-10-20,1,220.82
KEL_RUW_20091228,KEL_RUW,Kelani,2009-12-28,2009-12-29,2,212.8
KEL_RUW_20101203,KEL_RUW,Kelani,2010-12-03,2010-12-04,2,215.27
KEL_RUW_20110109,KEL_RUW,Kelani,2011-01-09,2011-01-10,2,228.09
KEL_RUW_20121027,KEL_RUW,Kelani,2012-10-27,2012-11-02,7,264.46
KEL_RUW_20121107,KEL_RUW,Kelani,2012-11-07,2012-11-11,5,217.27
KEL_RUW_20121115,KEL_RUW,Kelani,2012-11-15,2012-11-17,3,229.67
KEL_RUW_20121127,KEL_RUW,Kelani,2012-11-27,2012-11-27,1,220.82
KEL_RUW_20130107,KEL_RUW,Kelani,2013-01-07,2013-01-08,2,226.51
KEL_RUW_20141016,KEL_RUW,Kelani,2014-10-16,2014-10-17,2,207.45
KEL_RUW_20141220,KEL_RUW,Kelani,2014-12-20,2014-12-29,10,298.92
KEL_RUW_20151018,KEL_RUW,Kelani,2015-10-18,2015-11-09,23,291.42
KEL_RUW_20160515,KEL_RUW,Kelani,2016-05-15,2016-05-21,7,367.13
KEL_RUW_20181105,KEL_RUW,Kelani,2018-11-05,2018-11-06,2,210.84
KEL_RUW_20191020,KEL_RUW,Kelani,2019-10-20,2019-10-21,2,220.82
KEL_RUW_20210113,KEL_RUW,Kelani,2021-01-13,2021-01-13,1,209.86
KEL_RUW_20210503,KEL_RUW,Kelani,2021-05-03,2021-05-03,1,239.44
KEL_RUW_20231021,KEL_RUW,Kelani,2023-10-21,2023-10-22,2,234.5
KEL_RUW_20231031,KEL_RUW,Kelani,2023-10-31,2023-11-16,17,254.27
KEL_RUW_20231121,KEL_RUW,Kelani,2023-11-21,2023-11-25,5,245.6
KEL_RUW_20231219,KEL_RUW,Kelani,2023-12-19,2023-12-20,2,220.31
KEL_RUW_20240523,KEL_RUW,Kelani,2024-05-23,2024-05-28,6,272.53
KEL_RUW_20241127,KEL_RUW,Kelani,2024-11-27,2024-11-29,3,235.05
KEL_UP_20061108,KEL_UP,Kelani,2006-11-08,2006-11-23,16,27.31
KEL_UP_20101002,KEL_UP,Kelani,2010-10-02,2010-10-02,1,21.44
KEL_UP_20101203,KEL_UP,Kelani,2010-12-03,2010-12-05,3,25.3
KEL_UP_20101223,KEL_UP,Kelani,2010-12-23,2010-12-26,4,25.36
KEL_UP_20110101,KEL_UP,Kelani,2011-01-01,2011-01-18,18,38.99
KEL_UP_20110201,KEL_UP,Kelani,2011-02-01,2011-02-10,10,25.18
KEL_UP_20121027,KEL_UP,Kelani,2012-10-27,2012-11-04,9,30.77
KEL_UP_20121111,KEL_UP,Kelani,2012-11-11,2012-11-19,9,31.14
KEL_UP_20130107,KEL_UP,Kelani,2013-01-07,2013-01-08,2,25.85
KEL_UP_20141015,KEL_UP,Kelani,2014-10-15,2014-10-18,4,34.73
KEL_UP_20141222,KEL_UP,Kelani,2014-12-22,2014-12-31,10,36.93
KEL_UP_20151023,KEL_UP,Kelani,2015-10-23,2015-11-14,23,33.43
KEL_UP_20160514,KEL_UP,Kelani,2016-05-14,2016-05-18,5,38.9
KEL_UP_20171130,KEL_UP,Kelani,2017-11-30,2017-11-30,1,20.93
KEL_UP_20181105,KEL_UP,Kelani,2018-11-05,2018-11-10,6,31.21
KEL_UP_20231021,KEL_UP,Kelani,2023-10-21,2023-10-21,1,22.01
KEL_UP_20231025,KEL_UP,Kelani,2023-10-25,2023-11-16,23,26.16
KEL_UP_20231121,KEL_UP,Kelani,2023-11-21,2023-11-25,5,25.12
KEL_UP_20231219,KEL_UP,Kelani,2023-12-19,2023-12-20,2,25.79
KEL_UP_20240524,KEL_UP,Kelani,2024-05-24,2024-05-27,4,31.21
KIR_TIS_20041213,KIR_TIS,KirindiOya,2004-12-13,2004-12-13,1,5.75
KIR_TIS_20041216,KIR_TIS,KirindiOya,2004-12-16,2004-12-16,1,6.24
KIR_TIS_20051122,KIR_TIS,KirindiOya,2005-11-22,2005-11-23,2,14.49
KIR_TIS_20061119,KIR_TIS,KirindiOya,2006-11-19,2006-11-21,3,6.48
KIR_TIS_20080316,KIR_TIS,KirindiOya,2008-03-16,2008-03-18,3,6.41
KIR_TIS_20081217,KIR_TIS,KirindiOya,2008-12-17,2008-12-18,2,7.34
KIR_TIS_20091103,KIR_TIS,KirindiOya,2009-11-03,2009-11-03,1,5.73
KIR_TIS_20101122,KIR_TIS,KirindiOya,2010-11-22,2010-11-25,4,25.61
KIR_TIS_20101130,KIR_TIS,KirindiOya,2010-11-30,2010-12-05,6,7.71
KIR_TIS_20101223,KIR_TIS,KirindiOya,2010-12-23,2010-12-29,7,28.85
KIR_TIS_20110101,KIR_TIS,KirindiOya,2011-01-01,2011-01-17,17,10.72
KIR_TIS_20110201,KIR_TIS,KirindiOya,2011-02-01,2011-02-03,3,7.43
KIR_TIS_20111219,KIR_TIS,KirindiOya,2011-12-19,2011-12-27,9,12.06
KIR_TIS_20121115,KIR_TIS,KirindiOya,2012-11-15,2012-11-19,5,13.09
KIR_TIS_20130107,KIR_TIS,KirindiOya,2013-01-07,2013-01-09,3,9.35
KIR_TIS_20141123,KIR_TIS,KirindiOya,2014-11-23,2014-11-27,5,6.01
KIR_TIS_20141217,KIR_TIS,KirindiOya,2014-12-17,2014-12-19,3,7.97
KIR_TIS_20141222,KIR_TIS,KirindiOya,2014-12-22,2015-01-06,16,30.62
KIR_TIS_20151024,KIR_TIS,KirindiOya,2015-10-24,2015-10-26,3,14.92
KIR_TIS_20151108,KIR_TIS,KirindiOya,2015-11-08,2015-11-09,2,6.35
KIR_TIS_20151112,KIR_TIS,KirindiOya,2015-11-12,2015-11-17,6,9.28
KIR_TIS_20151211,KIR_TIS,KirindiOya,2015-12-11,2015-12-11,1,5.55
KIR_TIS_20160514,KIR_TIS,KirindiOya,2016-05-14,2016-05-18,5,37.02
KIR_TIS_20171129,KIR_TIS,KirindiOya,2017-11-29,2017-12-01,3,8.16
